fecha,nivel (m),caudal (m³/s),desbordamiento,lluvia,lluvia_mm,municipio,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo
2022-07-22,1.69,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-23,1.7,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-24,1.71,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-25,1.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-26,1.77,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-27,1.72,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-28,1.7,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-29,1.68,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-30,1.63,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-07-31,1.56,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-01,1.6,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-02,1.57,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-03,1.6,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-04,1.64,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-05,1.56,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-06,1.55,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-07,1.62,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-08,1.75,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-09,1.84,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-10,1.71,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-11,1.6,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-12,1.62,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-13,1.62,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-14,1.66,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-15,1.7,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-16,1.68,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-17,1.67,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-18,1.62,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-19,1.67,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-20,1.69,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-21,1.66,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-22,1.68,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-23,1.69,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-24,1.65,,0.0,8.0,8.0,Villafranca de Ebro,0,0,0,0
2022-08-25,1.78,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-26,1.8,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-27,1.78,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-28,1.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-29,1.85,,0.0,5.4,5.4,Villafranca de Ebro,0,0,0,0
2022-08-30,1.86,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-08-31,1.86,,0.0,,,Villafranca de Ebro,0,0,0,0
2022-09-01,1.9,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-02,1.85,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-03,1.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-04,1.81,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-05,1.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-06,1.75,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-07,1.71,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-08,1.7,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-09,1.72,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-10,1.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-11,1.82,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-12,1.89,,0.0,0.6,0.6,Villafranca de Ebro,0,0,0,0
2022-09-13,1.92,,0.0,3.8,3.8,Villafranca de Ebro,0,0,0,0
2022-09-14,1.95,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-15,2.06,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-16,2.06,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-17,2.01,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-18,2.01,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-19,2.0,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-20,1.88,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-21,1.86,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-22,1.86,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-23,1.84,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-24,1.88,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-09-25,1.88,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-26,1.92,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-27,1.84,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-28,1.81,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-29,1.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-09-30,1.73,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-01,1.79,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-02,1.88,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-03,2.04,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-04,2.06,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-05,2.0,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-06,1.85,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-07,1.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-08,1.84,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-09,1.86,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-10,1.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-11,1.9,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-12,1.93,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-13,1.98,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-14,1.96,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-15,1.96,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-16,1.93,,0.0,0.4,0.4,Villafranca de Ebro,0,0,0,0
2022-10-17,1.97,,0.0,1.8,1.8,Villafranca de Ebro,0,0,0,0
2022-10-18,1.95,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-19,1.93,,0.0,14.0,14.0,Villafranca de Ebro,0,0,0,0
2022-10-20,1.97,,0.0,0.6,0.6,Villafranca de Ebro,0,0,0,0
2022-10-21,2.02,,0.0,1.4,1.4,Villafranca de Ebro,0,0,0,0
2022-10-22,2.06,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-23,2.12,,0.0,3.2,3.2,Villafranca de Ebro,0,0,0,0
2022-10-24,2.07,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-25,2.0,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-26,1.97,,0.0,0.4,0.4,Villafranca de Ebro,0,0,0,0
2022-10-27,1.94,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-28,1.9,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-29,1.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-10-30,1.91,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-10-31,1.92,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-01,1.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-02,1.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-03,1.95,,0.0,1.6,1.6,Villafranca de Ebro,0,0,0,0
2022-11-04,1.94,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-05,2.03,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-06,1.99,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-07,2.03,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-08,2.08,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-09,2.09,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-11-10,2.16,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-11,2.17,,0.0,10.2,10.2,Villafranca de Ebro,0,0,0,0
2022-11-12,2.16,,0.0,2.4,2.4,Villafranca de Ebro,0,0,0,0
2022-11-13,2.14,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-11-14,2.16,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-15,2.12,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-11-16,2.1,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-17,2.1,,0.0,1.8,1.8,Villafranca de Ebro,0,0,0,0
2022-11-18,2.1,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-11-19,2.09,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-20,2.13,,0.0,4.2,4.2,Villafranca de Ebro,0,0,0,0
2022-11-21,2.12,,0.0,4.4,4.4,Villafranca de Ebro,0,0,0,0
2022-11-22,2.24,,0.0,1.2,1.2,Villafranca de Ebro,0,0,0,0
2022-11-23,2.43,,0.0,0.4,0.4,Villafranca de Ebro,0,0,0,0
2022-11-24,2.93,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-25,2.97,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-26,2.87,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-27,2.75,,0.0,1.6,1.6,Villafranca de Ebro,0,0,0,0
2022-11-28,2.66,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-29,2.57,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-11-30,2.5,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-01,2.82,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-02,2.92,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-03,2.58,,0.0,2.0,2.0,Villafranca de Ebro,0,0,0,0
2022-12-04,2.41,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-05,2.28,,0.0,0.6,0.6,Villafranca de Ebro,0,0,0,0
2022-12-06,2.35,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-07,2.29,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-08,2.28,,0.0,7.4,7.4,Villafranca de Ebro,0,0,0,0
2022-12-09,2.27,,0.0,7.2,7.2,Villafranca de Ebro,0,0,0,0
2022-12-10,2.25,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-11,2.27,,0.0,0.8,0.8,Villafranca de Ebro,0,0,0,0
2022-12-12,2.38,,0.0,3.2,3.2,Villafranca de Ebro,0,0,0,0
2022-12-13,2.36,,0.0,21.8,21.8,Villafranca de Ebro,0,0,0,0
2022-12-14,2.48,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-12-15,2.68,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-16,2.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-17,2.78,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-18,2.8,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-19,2.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-20,2.67,,0.0,1.0,1.0,Villafranca de Ebro,0,0,0,0
2022-12-21,2.58,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-22,2.47,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-23,2.43,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-24,2.39,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-25,2.35,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-26,2.32,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-27,2.3,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-28,2.22,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-29,2.23,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2022-12-30,2.23,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2022-12-31,2.2,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-01,2.2,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-02,2.33,,0.0,2.2,2.2,Villafranca de Ebro,0,0,0,0
2023-01-03,2.34,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-04,2.35,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-05,2.31,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-06,2.26,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-07,2.21,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2023-01-08,2.22,,0.0,1.0,1.0,Villafranca de Ebro,0,0,0,0
2023-01-09,2.21,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-10,2.23,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-11,2.89,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-12,2.85,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-13,2.69,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-14,2.59,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-15,2.56,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-16,2.52,,0.0,,,Villafranca de Ebro,0,0,0,0
2023-01-17,2.49,,0.0,,,Villafranca de Ebro,0,0,0,0
2023-01-18,3.18,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-19,4.82,,1.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-20,4.6,,1.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-21,4.17,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-22,4.82,,1.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-23,4.49,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-24,3.81,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-25,3.39,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-26,3.18,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-27,3.05,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-28,3.01,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-29,3.22,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-30,3.23,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-01-31,3.1,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-01,2.96,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-02,2.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-03,2.82,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-04,2.92,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-05,2.95,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-06,2.88,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-07,2.84,,0.0,13.4,13.4,Villafranca de Ebro,0,0,0,0
2023-02-08,2.88,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-09,2.85,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2023-02-10,2.81,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-11,2.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-12,2.71,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-13,2.64,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-14,2.61,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-15,2.58,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-16,2.56,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-17,2.55,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-18,2.59,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-19,2.6,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-20,2.59,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-21,2.58,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-22,2.61,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-23,2.69,,0.0,3.0,3.0,Villafranca de Ebro,0,0,0,0
2023-02-24,2.61,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-25,2.78,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-26,2.94,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-27,2.77,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-02-28,2.67,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-01,2.6,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-02,2.54,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-03,2.46,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-04,2.4,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-05,2.37,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-06,2.4,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-07,2.34,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-08,2.29,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2023-03-09,2.28,,0.0,2.4,2.4,Villafranca de Ebro,0,0,0,0
2023-03-10,2.39,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-11,2.74,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-12,2.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-13,2.63,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-14,2.58,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-15,2.55,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-16,2.43,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-17,2.32,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-18,2.23,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-19,2.19,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-20,2.16,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-21,2.14,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-22,2.19,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-23,2.16,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-24,2.13,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-25,2.05,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-26,2.0,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-27,2.01,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-28,1.99,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-29,1.94,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-30,1.89,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-03-31,1.79,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-01,1.78,,0.0,1.4,1.4,Villafranca de Ebro,0,0,0,0
2023-04-02,1.78,,0.0,0.2,0.2,Villafranca de Ebro,0,0,0,0
2023-04-03,1.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-04,2.29,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-05,2.68,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-06,2.41,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-07,2.24,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-08,2.16,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-09,2.09,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-10,2.02,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-11,1.98,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-12,1.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-13,1.8,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-14,1.77,,0.0,0.8,0.8,Villafranca de Ebro,0,0,0,0
2023-04-15,1.72,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-16,1.8,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-17,1.89,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-18,2.06,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-19,2.11,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-20,2.02,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-21,1.96,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-22,1.9,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-23,1.89,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-24,1.96,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-25,2.07,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-26,2.12,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-27,2.11,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-28,2.0,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-29,1.96,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-04-30,1.9,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-01,1.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-02,1.92,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-03,1.88,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-04,1.83,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-05,1.78,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-06,1.79,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-07,1.78,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-08,1.77,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-09,1.75,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-10,1.73,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-11,1.72,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-12,1.7,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-13,1.72,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-14,1.76,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-15,1.79,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-16,2.49,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-17,2.95,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-18,2.91,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-19,2.71,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-20,2.48,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-21,2.38,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-22,2.27,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-23,2.42,,0.0,7.4,7.4,Villafranca de Ebro,0,0,0,0
2023-05-24,2.28,,0.0,1.2,1.2,Villafranca de Ebro,0,0,0,0
2023-05-25,2.21,,0.0,1.2,1.2,Villafranca de Ebro,0,0,0,0
2023-05-26,2.12,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-27,2.1,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-28,2.05,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-29,2.06,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-05-30,2.11,,0.0,8.8,8.8,Villafranca de Ebro,0,0,0,0
2023-05-31,2.09,,0.0,0.6,0.6,Villafranca de Ebro,0,0,0,0
2023-06-01,2.13,,0.0,10.8,10.8,Villafranca de Ebro,0,0,0,0
2023-06-02,2.18,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-06-03,2.35,,0.0,1.0,1.0,Villafranca de Ebro,0,0,0,0
2023-06-04,2.36,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-06-05,2.36,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-06-06,2.47,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-06-07,2.47,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-06-08,2.37,,0.0,3.4,3.4,Villafranca de Ebro,0,0,0,0
2023-06-09,2.36,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
2023-06-10,2.28,,0.0,0.0,0.0,Villafranca de Ebro,0,0,0,0
